PF08118	OG0002900	MDM31_MDM32	"GO:mitochondrion inheritance"	GO:0000001
PF04082	OG0005844	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0006062	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0006093	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0006278	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0006284	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0006507	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0006545	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0006682	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0006901	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0006902	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0007380	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0007463	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0007524	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0007591	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0007700	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0007976	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0008076	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0008148	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0008172	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0008198	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0008470	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0008521	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0008715	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0008795	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0008931	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0009011	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0009196	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0009316	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0009317	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0009418	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0009557	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0009689	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0009737	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0010690	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0010700	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0010714	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0010716	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0010853	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0011074	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0011586	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0012575	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0012577	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0012636	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0013852	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0013906	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0013938	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04082	OG0014521	Fungal_trans	"GO:zinc ion binding"	GO:0008270
PF04434	OG0000685	SWIM	"GO:zinc ion binding"	GO:0008270
PF04434	OG0002954	SWIM	"GO:zinc ion binding"	GO:0008270
PF04434	OG0004223	SWIM	"GO:zinc ion binding"	GO:0008270
PF04810	OG0003830	zf-Sec23_Sec24	"GO:zinc ion binding"	GO:0008270
PF04810	OG0003845	zf-Sec23_Sec24	"GO:zinc ion binding"	GO:0008270
PF04810	OG0005093	zf-Sec23_Sec24	"GO:zinc ion binding"	GO:0008270
PF04810	OG0007733	zf-Sec23_Sec24	"GO:zinc ion binding"	GO:0008270
PF05033	OG0002466	Pre-SET	"GO:zinc ion binding"	GO:0008270
PF05180	OG0003462	zf-DNL	"GO:zinc ion binding"	GO:0008270
PF05180	OG0014234	zf-DNL	"GO:zinc ion binding"	GO:0008270
PF05495	OG0006854	zf-CHY	"GO:zinc ion binding"	GO:0008270
PF05495	OG0010466	zf-CHY	"GO:zinc ion binding"	GO:0008270
PF05495	OG0013323	zf-CHY	"GO:zinc ion binding"	GO:0008270
PF06220	OG0000748	zf-U1	"GO:zinc ion binding"	GO:0008270
PF06220	OG0002169	zf-U1	"GO:zinc ion binding"	GO:0008270
PF06220	OG0005262	zf-U1	"GO:zinc ion binding"	GO:0008270
PF06220	OG0010813	zf-U1	"GO:zinc ion binding"	GO:0008270
PF06220	OG0011437	zf-U1	"GO:zinc ion binding"	GO:0008270
PF06221	OG0003595	zf-C2HC5	"GO:zinc ion binding"	GO:0008270
PF06221	OG0007941	zf-C2HC5	"GO:zinc ion binding"	GO:0008270
PF06480	OG0001822	FtsH_ext	"GO:zinc ion binding"	GO:0008270
PF06524	OG0008572	NOA36	"GO:zinc ion binding"	GO:0008270
PF06524	OG0009166	NOA36	"GO:zinc ion binding"	GO:0008270
PF06524	OG0013514	NOA36	"GO:zinc ion binding"	GO:0008270
PF06689	OG0005518	zf-C4_ClpX	"GO:zinc ion binding"	GO:0008270
PF06831	OG0002456	H2TH	"GO:zinc ion binding"	GO:0008270
PF06839	OG0000340	zf-GRF	"GO:zinc ion binding"	GO:0008270
PF06839	OG0003485	zf-GRF	"GO:zinc ion binding"	GO:0008270
PF07503	OG0001841	zf-HYPF	"GO:zinc ion binding"	GO:0008270
PF07535	OG0006135	zf-DBF	"GO:zinc ion binding"	GO:0008270
PF07535	OG0014234	zf-DBF	"GO:zinc ion binding"	GO:0008270
PF07573	OG0001541	AreA_N	"GO:zinc ion binding"	GO:0008270
PF07573	OG0002119	AreA_N	"GO:zinc ion binding"	GO:0008270
PF07776	OG0002513	zf-AD	"GO:zinc ion binding"	GO:0008270
PF07967	OG0002647	zf-C3HC	"GO:zinc ion binding"	GO:0008270
PF07975	OG0001973	C1_4	"GO:zinc ion binding"	GO:0008270
PF07975	OG0004958	C1_4	"GO:zinc ion binding"	GO:0008270
PF07975	OG0014234	C1_4	"GO:zinc ion binding"	GO:0008270
PF08211	OG0009387	dCMP_cyt_deam_2	"GO:zinc ion binding"	GO:0008270
PF08267	OG0003216	Meth_synt_1	"GO:zinc ion binding"	GO:0008270
PF08267	OG0007637	Meth_synt_1	"GO:zinc ion binding"	GO:0008270
PF08267	OG0008645	Meth_synt_1	"GO:zinc ion binding"	GO:0008270
PF08267	OG0014668	Meth_synt_1	"GO:zinc ion binding"	GO:0008270
PF08490	OG0006611	DUF1744	"GO:zinc ion binding"	GO:0008270
PF08783	OG0003429	DWNN	"GO:zinc ion binding"	GO:0008270
PF08797	OG0008935	HIRAN	"GO:zinc ion binding"	GO:0008270
PF09127	OG0005085	Leuk-A4-hydro_C	"GO:zinc ion binding"	GO:0008270
PF09223	OG0004506	ZinT	"GO:zinc ion binding"	GO:0008270
PF09416	OG0004414	UPF1_Zn_bind	"GO:zinc ion binding"	GO:0008270
PF11789	OG0001191	zf-Nse	"GO:zinc ion binding"	GO:0008270
PF11789	OG0001392	zf-Nse	"GO:zinc ion binding"	GO:0008270
PF11789	OG0002564	zf-Nse	"GO:zinc ion binding"	GO:0008270
PF11789	OG0003429	zf-Nse	"GO:zinc ion binding"	GO:0008270
PF11789	OG0005766	zf-Nse	"GO:zinc ion binding"	GO:0008270
PF11789	OG0005929	zf-Nse	"GO:zinc ion binding"	GO:0008270
PF11789	OG0007509	zf-Nse	"GO:zinc ion binding"	GO:0008270
PF11789	OG0009250	zf-Nse	"GO:zinc ion binding"	GO:0008270
PF11789	OG0010712	zf-Nse	"GO:zinc ion binding"	GO:0008270
PF11789	OG0011148	zf-Nse	"GO:zinc ion binding"	GO:0008270
PF12678	OG0000584	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0000685	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0000844	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0000971	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0001191	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0001806	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0002449	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0002476	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0002643	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0002804	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0002993	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0003098	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0003957	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0004430	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0004523	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0005346	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0005581	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0005696	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0005929	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0006604	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0006849	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0006896	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0007152	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0007185	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0007509	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0007793	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0008379	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0008418	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0008606	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0008835	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0009092	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0009250	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0009907	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0009965	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0010021	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0010114	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0010526	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0010712	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0010743	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0011148	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0011241	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0012738	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12678	OG0014298	zf-rbx1	"GO:zinc ion binding"	GO:0008270
PF12861	OG0000584	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0000685	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0000971	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0001191	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0001806	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0002075	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0002449	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0002476	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0002643	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0002804	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0003098	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0005346	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0005696	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0006000	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0006604	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0006849	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0006896	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0007509	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0007549	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0007793	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0008379	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0008418	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0008606	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0008835	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0009092	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0009250	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0009497	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0009907	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0010021	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0010526	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0010712	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0010743	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0011148	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0011241	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0011840	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12861	OG0014298	zf-ANAPC11	"GO:zinc ion binding"	GO:0008270
PF12906	OG0000571	RINGv	"GO:zinc ion binding"	GO:0008270
PF12906	OG0000685	RINGv	"GO:zinc ion binding"	GO:0008270
PF12906	OG0002075	RINGv	"GO:zinc ion binding"	GO:0008270
PF12906	OG0005732	RINGv	"GO:zinc ion binding"	GO:0008270
PF12906	OG0006849	RINGv	"GO:zinc ion binding"	GO:0008270
PF12906	OG0008379	RINGv	"GO:zinc ion binding"	GO:0008270
PF12906	OG0008606	RINGv	"GO:zinc ion binding"	GO:0008270
PF12906	OG0010712	RINGv	"GO:zinc ion binding"	GO:0008270
PF00916	OG0001724	Sulfate_transp	"GO:sulfate transport"	GO:0008272
PF00916	OG0004715	Sulfate_transp	"GO:sulfate transport"	GO:0008272
PF00916	OG0005405	Sulfate_transp	"GO:sulfate transport"	GO:0008272
PF00916	OG0006308	Sulfate_transp	"GO:sulfate transport"	GO:0008272
PF00916	OG0007407	Sulfate_transp	"GO:sulfate transport"	GO:0008272
PF00916	OG0007778	Sulfate_transp	"GO:sulfate transport"	GO:0008272
PF00916	OG0014155	Sulfate_transp	"GO:sulfate transport"	GO:0008272
PF03037	OG0009698	KMP11	"GO:positive regulation of cell population proliferation"	GO:0008284
PF15036	OG0005111	IL34	"GO:positive regulation of cell population proliferation"	GO:0008284
PF01237	OG0000975	Oxysterol_BP	"GO:lipid binding"	GO:0008289
PF01237	OG0001357	Oxysterol_BP	"GO:lipid binding"	GO:0008289
PF01237	OG0003192	Oxysterol_BP	"GO:lipid binding"	GO:0008289
PF01237	OG0004588	Oxysterol_BP	"GO:lipid binding"	GO:0008289
PF01237	OG0004684	Oxysterol_BP	"GO:lipid binding"	GO:0008289
PF01237	OG0006392	Oxysterol_BP	"GO:lipid binding"	GO:0008289
PF01237	OG0011906	Oxysterol_BP	"GO:lipid binding"	GO:0008289
PF01442	OG0001993	Apolipoprotein	"GO:lipid binding"	GO:0008289
PF01442	OG0002074	Apolipoprotein	"GO:lipid binding"	GO:0008289
PF01442	OG0003659	Apolipoprotein	"GO:lipid binding"	GO:0008289
PF01442	OG0004187	Apolipoprotein	"GO:lipid binding"	GO:0008289
PF01442	OG0006425	Apolipoprotein	"GO:lipid binding"	GO:0008289
PF01442	OG0006905	Apolipoprotein	"GO:lipid binding"	GO:0008289
PF01442	OG0007266	Apolipoprotein	"GO:lipid binding"	GO:0008289
PF01442	OG0008031	Apolipoprotein	"GO:lipid binding"	GO:0008289
PF01442	OG0014754	Apolipoprotein	"GO:lipid binding"	GO:0008289
PF01852	OG0001871	START	"GO:lipid binding"	GO:0008289
PF05778	OG0009081	Apo-CIII	"GO:lipid binding"	GO:0008289
PF07464	OG0006425	ApoLp-III	"GO:lipid binding"	GO:0008289
PF07464	OG0008002	ApoLp-III	"GO:lipid binding"	GO:0008289
PF01115	OG0004932	F_actin_cap_B	"GO:F-actin capping protein complex"	GO:0008290
PF01267	OG0000756	F-actin_cap_A	"GO:F-actin capping protein complex"	GO:0008290
PF01267	OG0001394	F-actin_cap_A	"GO:F-actin capping protein complex"	GO:0008290
PF01536	OG0007127	SAM_decarbox	"GO:spermidine biosynthetic process"	GO:0008295
PF01536	OG0007128	SAM_decarbox	"GO:spermidine biosynthetic process"	GO:0008295
PF00348	OG0003502	polyprenyl_synt	"GO:isoprenoid biosynthetic process"	GO:0008299
PF00348	OG0004245	polyprenyl_synt	"GO:isoprenoid biosynthetic process"	GO:0008299
PF00348	OG0005564	polyprenyl_synt	"GO:isoprenoid biosynthetic process"	GO:0008299
PF00348	OG0005747	polyprenyl_synt	"GO:isoprenoid biosynthetic process"	GO:0008299
PF00348	OG0007165	polyprenyl_synt	"GO:isoprenoid biosynthetic process"	GO:0008299
PF04769	OG0007282	MATalpha_HMGbox	"GO:DNA binding, bending"	GO:0008301
PF04769	OG0007897	MATalpha_HMGbox	"GO:DNA binding, bending"	GO:0008301
PF04769	OG0009738	MATalpha_HMGbox	"GO:DNA binding, bending"	GO:0008301
PF04769	OG0010263	MATalpha_HMGbox	"GO:DNA binding, bending"	GO:0008301
PF01922	OG0004704	SRP19	"GO:7S RNA binding"	GO:0008312
PF02290	OG0003837	SRP14	"GO:7S RNA binding"	GO:0008312
PF02290	OG0004965	SRP14	"GO:7S RNA binding"	GO:0008312
PF02978	OG0006876	SRP_SPB	"GO:7S RNA binding"	GO:0008312
PF08492	OG0000226	SRP72	"GO:7S RNA binding"	GO:0008312
PF16969	OG0007787	SRP68	"GO:7S RNA binding"	GO:0008312
PF01239	OG0000266	PPTA	"GO:protein prenyltransferase activity"	GO:0008318
PF01239	OG0001860	PPTA	"GO:protein prenyltransferase activity"	GO:0008318
PF01239	OG0002455	PPTA	"GO:protein prenyltransferase activity"	GO:0008318
PF01239	OG0005633	PPTA	"GO:protein prenyltransferase activity"	GO:0008318
PF01239	OG0006236	PPTA	"GO:protein prenyltransferase activity"	GO:0008318
PF01239	OG0006674	PPTA	"GO:protein prenyltransferase activity"	GO:0008318
PF01239	OG0007698	PPTA	"GO:protein prenyltransferase activity"	GO:0008318
PF01545	OG0000299	Cation_efflux	"GO:cation transmembrane transporter activity"	GO:0008324
PF01545	OG0000870	Cation_efflux	"GO:cation transmembrane transporter activity"	GO:0008324
PF01545	OG0002553	Cation_efflux	"GO:cation transmembrane transporter activity"	GO:0008324
PF01545	OG0003308	Cation_efflux	"GO:cation transmembrane transporter activity"	GO:0008324
PF01545	OG0003711	Cation_efflux	"GO:cation transmembrane transporter activity"	GO:0008324
PF01545	OG0004233	Cation_efflux	"GO:cation transmembrane transporter activity"	GO:0008324
PF01545	OG0004903	Cation_efflux	"GO:cation transmembrane transporter activity"	GO:0008324
PF01545	OG0008148	Cation_efflux	"GO:cation transmembrane transporter activity"	GO:0008324
PF01545	OG0008482	Cation_efflux	"GO:cation transmembrane transporter activity"	GO:0008324
PF01545	OG0011561	Cation_efflux	"GO:cation transmembrane transporter activity"	GO:0008324
PF02080	OG0007804	TrkA_C	"GO:cation transmembrane transporter activity"	GO:0008324
PF02080	OG0008726	TrkA_C	"GO:cation transmembrane transporter activity"	GO:0008324
PF02386	OG0004587	TrkH	"GO:cation transmembrane transporter activity"	GO:0008324
PF02386	OG0007113	TrkH	"GO:cation transmembrane transporter activity"	GO:0008324
PF02386	OG0008054	TrkH	"GO:cation transmembrane transporter activity"	GO:0008324
PF02386	OG0012312	TrkH	"GO:cation transmembrane transporter activity"	GO:0008324
PF00777	OG0008908	Glyco_transf_29	"GO:sialyltransferase activity"	GO:0008373
PF02450	OG0001587	LCAT	"GO:O-acyltransferase activity"	GO:0008374
PF02450	OG0003682	LCAT	"GO:O-acyltransferase activity"	GO:0008374
PF02450	OG0004567	LCAT	"GO:O-acyltransferase activity"	GO:0008374
PF02450	OG0005860	LCAT	"GO:O-acyltransferase activity"	GO:0008374
PF02450	OG0005873	LCAT	"GO:O-acyltransferase activity"	GO:0008374
PF02450	OG0008281	LCAT	"GO:O-acyltransferase activity"	GO:0008374
PF03982	OG0006232	DAGAT	"GO:O-acyltransferase activity"	GO:0008374
PF02792	OG0001721	Mago_nashi	"GO:RNA splicing"	GO:0008380
PF02840	OG0007908	Prp18	"GO:RNA splicing"	GO:0008380
PF02840	OG0008223	Prp18	"GO:RNA splicing"	GO:0008380
PF02840	OG0010664	Prp18	"GO:RNA splicing"	GO:0008380
PF02840	OG0014662	Prp18	"GO:RNA splicing"	GO:0008380
PF08648	OG0003525	SNRNP27	"GO:RNA splicing"	GO:0008380
PF08648	OG0004214	SNRNP27	"GO:RNA splicing"	GO:0008380
PF00712	OG0006161	DNA_pol3_beta	"GO:3'-5' exonuclease activity"	GO:0008408
PF01612	OG0000852	DNA_pol_A_exo1	"GO:3'-5' exonuclease activity"	GO:0008408
PF01612	OG0001009	DNA_pol_A_exo1	"GO:3'-5' exonuclease activity"	GO:0008408
PF01612	OG0001169	DNA_pol_A_exo1	"GO:3'-5' exonuclease activity"	GO:0008408
PF01612	OG0001547	DNA_pol_A_exo1	"GO:3'-5' exonuclease activity"	GO:0008408
PF01612	OG0003076	DNA_pol_A_exo1	"GO:3'-5' exonuclease activity"	GO:0008408
PF01612	OG0004522	DNA_pol_A_exo1	"GO:3'-5' exonuclease activity"	GO:0008408
PF01612	OG0005284	DNA_pol_A_exo1	"GO:3'-5' exonuclease activity"	GO:0008408
PF01612	OG0005665	DNA_pol_A_exo1	"GO:3'-5' exonuclease activity"	GO:0008408
PF01612	OG0006584	DNA_pol_A_exo1	"GO:3'-5' exonuclease activity"	GO:0008408
PF01612	OG0006711	DNA_pol_A_exo1	"GO:3'-5' exonuclease activity"	GO:0008408
PF01612	OG0007049	DNA_pol_A_exo1	"GO:3'-5' exonuclease activity"	GO:0008408
PF01612	OG0013914	DNA_pol_A_exo1	"GO:3'-5' exonuclease activity"	GO:0008408
PF01144	OG0003741	CoA_trans	"GO:CoA-transferase activity"	GO:0008410
PF01144	OG0004798	CoA_trans	"GO:CoA-transferase activity"	GO:0008410
PF01144	OG0008242	CoA_trans	"GO:CoA-transferase activity"	GO:0008410
PF01144	OG0009215	CoA_trans	"GO:CoA-transferase activity"	GO:0008410
PF01144	OG0012670	CoA_trans	"GO:CoA-transferase activity"	GO:0008410
PF00852	OG0012749	Glyco_transf_10	"GO:fucosyltransferase activity"	GO:0008417
PF05438	OG0012323	TRH	"GO:thyrotropin-releasing hormone activity"	GO:0008437
PF01139	OG0002350	RtcB	"GO:RNA ligase activity"	GO:0008452
PF00202	OG0001923	Aminotran_3	"GO:transaminase activity"	GO:0008483
PF00202	OG0002154	Aminotran_3	"GO:transaminase activity"	GO:0008483
PF00202	OG0003035	Aminotran_3	"GO:transaminase activity"	GO:0008483
PF00202	OG0003050	Aminotran_3	"GO:transaminase activity"	GO:0008483
PF00202	OG0004192	Aminotran_3	"GO:transaminase activity"	GO:0008483
PF00202	OG0004703	Aminotran_3	"GO:transaminase activity"	GO:0008483
PF00202	OG0005450	Aminotran_3	"GO:transaminase activity"	GO:0008483
PF00202	OG0005738	Aminotran_3	"GO:transaminase activity"	GO:0008483
PF00202	OG0006318	Aminotran_3	"GO:transaminase activity"	GO:0008483
PF00202	OG0009469	Aminotran_3	"GO:transaminase activity"	GO:0008483
PF00202	OG0009479	Aminotran_3	"GO:transaminase activity"	GO:0008483
PF00202	OG0011248	Aminotran_3	"GO:transaminase activity"	GO:0008483
PF00202	OG0012836	Aminotran_3	"GO:transaminase activity"	GO:0008483
PF00202	OG0013437	Aminotran_3	"GO:transaminase activity"	GO:0008483
PF00884	OG0002544	Sulfatase	"GO:sulfuric ester hydrolase activity"	GO:0008484
PF00884	OG0004063	Sulfatase	"GO:sulfuric ester hydrolase activity"	GO:0008484
PF00884	OG0004669	Sulfatase	"GO:sulfuric ester hydrolase activity"	GO:0008484
PF00884	OG0004894	Sulfatase	"GO:sulfuric ester hydrolase activity"	GO:0008484
PF00884	OG0005130	Sulfatase	"GO:sulfuric ester hydrolase activity"	GO:0008484
PF00884	OG0005379	Sulfatase	"GO:sulfuric ester hydrolase activity"	GO:0008484
PF00884	OG0006136	Sulfatase	"GO:sulfuric ester hydrolase activity"	GO:0008484
PF00884	OG0007228	Sulfatase	"GO:sulfuric ester hydrolase activity"	GO:0008484
PF00884	OG0012684	Sulfatase	"GO:sulfuric ester hydrolase activity"	GO:0008484
PF00909	OG0000597	Ammonium_transp	"GO:ammonium transmembrane transporter activity"	GO:0008519
PF00909	OG0000944	Ammonium_transp	"GO:ammonium transmembrane transporter activity"	GO:0008519
PF00909	OG0001512	Ammonium_transp	"GO:ammonium transmembrane transporter activity"	GO:0008519
PF00909	OG0001647	Ammonium_transp	"GO:ammonium transmembrane transporter activity"	GO:0008519
PF00909	OG0003818	Ammonium_transp	"GO:ammonium transmembrane transporter activity"	GO:0008519
PF00909	OG0009048	Ammonium_transp	"GO:ammonium transmembrane transporter activity"	GO:0008519
PF13000	OG0007302	Acatn	"GO:acetyl-CoA transmembrane transporter activity"	GO:0008521
PF01687	OG0009636	Flavokinase	"GO:riboflavin kinase activity"	GO:0008531
PF07934	OG0010270	OGG_N	"GO:oxidized purine nucleobase lesion DNA N-glycosylase activity"	GO:0008534
PF05160	OG0002384	DSS1_SEM1	"GO:proteasome regulatory particle, lid subcomplex"	GO:0008541
PF03028	OG0001688	Dynein_heavy	"GO:minus-end-directed microtubule motor activity"	GO:0008569
PF03028	OG0003122	Dynein_heavy	"GO:minus-end-directed microtubule motor activity"	GO:0008569
PF08287	OG0000661	DASH_Spc19	"GO:attachment of spindle microtubules to kinetochore"	GO:0008608
PF08287	OG0009882	DASH_Spc19	"GO:attachment of spindle microtubules to kinetochore"	GO:0008608
PF08287	OG0009883	DASH_Spc19	"GO:attachment of spindle microtubules to kinetochore"	GO:0008608
PF08287	OG0013683	DASH_Spc19	"GO:attachment of spindle microtubules to kinetochore"	GO:0008608
PF08650	OG0006447	DASH_Dad4	"GO:attachment of spindle microtubules to kinetochore"	GO:0008608
PF08650	OG0008672	DASH_Dad4	"GO:attachment of spindle microtubules to kinetochore"	GO:0008608
PF08653	OG0008257	DASH_Dam1	"GO:attachment of spindle microtubules to kinetochore"	GO:0008608
PF08653	OG0009460	DASH_Dam1	"GO:attachment of spindle microtubules to kinetochore"	GO:0008608
